payment_id,subscription_id,customer_id,payment_date,amount_inr,payment_method,payment_status,gateway
PAY0007993,SUB000946,CUST00946,2023-10-13,649.0,Net Banking,Success,Paytm
PAY0007994,SUB000946,CUST00946,2023-11-12,649.0,Credit Card,Success,Cashfree
PAY0007995,SUB000946,CUST00946,2023-12-12,649.0,Credit Card,Success,PayU
PAY0007996,SUB000946,CUST00946,2024-01-11,649.0,Net Banking,Success,PayU
PAY0007997,SUB000946,CUST00946,2024-02-10,649.0,Debit Card,Success,Cashfree
PAY0007998,SUB000947,CUST00947,2024-01-07,1752.3000000000002,Credit Card,Success,Razorpay
PAY0007999,SUB000947,CUST00947,2024-04-06,1752.3000000000002,Credit Card,Success,Razorpay
PAY0008000,SUB000947,CUST00947,2024-07-05,1752.3000000000002,UPI,Success,PayU
PAY0008001,SUB000947,CUST00947,2024-10-03,1752.3000000000002,Credit Card,Success,PayU
PAY0008002,SUB000948,CUST00948,2024-03-14,299.0,Debit Card,Success,Paytm
PAY0008003,SUB000948,CUST00948,2024-04-13,299.0,Credit Card,Failed,Cashfree
PAY0008004,SUB000948,CUST00948,2024-05-13,299.0,Wallet,Success,Cashfree
PAY0008005,SUB000949,CUST00949,2022-07-24,6490.0,Wallet,Success,Cashfree
PAY0008006,SUB000949,CUST00949,2023-07-24,6490.0,Credit Card,Success,PayU
PAY0008007,SUB000949,CUST00949,2024-07-23,6490.0,UPI,Success,Razorpay
PAY0008008,SUB000950,CUST00950,2023-12-22,4990.0,UPI,Success,PayU
PAY0008009,SUB000950,CUST00950,2024-12-21,4990.0,Credit Card,Success,Paytm
PAY0008010,SUB000951,CUST00951,2023-07-16,402.3,Credit Card,Success,Razorpay
PAY0008011,SUB000951,CUST00951,2023-10-14,402.3,Credit Card,Success,Razorpay
PAY0008012,SUB000951,CUST00951,2024-01-12,402.3,UPI,Success,Razorpay
PAY0008013,SUB000951,CUST00951,2024-04-11,402.3,UPI,Success,PayU
PAY0008014,SUB000951,CUST00951,2024-07-10,402.3,Credit Card,Success,Paytm
PAY0008015,SUB000951,CUST00951,2024-10-08,402.3,Net Banking,Success,Razorpay
PAY0008016,SUB000952,CUST00952,2022-12-05,402.3,Debit Card,Success,Cashfree
PAY0008017,SUB000952,CUST00952,2023-03-05,402.3,Debit Card,Success,Paytm
PAY0008018,SUB000952,CUST00952,2023-06-03,402.3,Net Banking,Success,Cashfree
PAY0008019,SUB000952,CUST00952,2023-09-01,402.3,Net Banking,Success,Razorpay
PAY0008020,SUB000952,CUST00952,2023-11-30,402.3,UPI,Success,Paytm
PAY0008021,SUB000952,CUST00952,2024-02-28,402.3,UPI,Success,Cashfree
PAY0008022,SUB000952,CUST00952,2024-05-28,402.3,UPI,Success,PayU
PAY0008023,SUB000952,CUST00952,2024-08-26,402.3,Net Banking,Success,Paytm
PAY0008024,SUB000952,CUST00952,2024-11-24,402.3,Net Banking,Success,Paytm
PAY0008025,SUB000953,CUST00953,2022-04-24,2990.0,Wallet,Success,Cashfree
PAY0008026,SUB000953,CUST00953,2023-04-24,2990.0,Net Banking,Success,Paytm
PAY0008027,SUB000953,CUST00953,2024-04-23,2990.0,Credit Card,Success,PayU
PAY0008028,SUB000954,CUST00954,2024-03-09,1752.3000000000002,Net Banking,Success,Razorpay
PAY0008029,SUB000954,CUST00954,2024-06-07,1752.3000000000002,UPI,Success,Razorpay
PAY0008030,SUB000954,CUST00954,2024-09-05,1752.3000000000002,UPI,Success,Razorpay
PAY0008031,SUB000954,CUST00954,2024-12-04,1752.3000000000002,Wallet,Success,Cashfree
PAY0008032,SUB000955,CUST00955,2022-09-20,1347.3000000000002,UPI,Success,Paytm
PAY0008033,SUB000955,CUST00955,2022-12-19,1347.3000000000002,Credit Card,Success,PayU
PAY0008034,SUB000955,CUST00955,2023-03-19,1347.3000000000002,Wallet,Success,Cashfree
PAY0008035,SUB000955,CUST00955,2023-06-17,1347.3000000000002,UPI,Success,Razorpay
PAY0008036,SUB000956,CUST00956,2022-09-28,402.3,UPI,Success,Razorpay
PAY0008037,SUB000956,CUST00956,2022-12-27,402.3,UPI,Success,PayU
PAY0008038,SUB000956,CUST00956,2023-03-27,402.3,UPI,Success,PayU
PAY0008039,SUB000956,CUST00956,2023-06-25,402.3,Net Banking,Success,Razorpay
PAY0008040,SUB000956,CUST00956,2023-09-23,402.3,Credit Card,Success,Paytm
PAY0008041,SUB000956,CUST00956,2023-12-22,402.3,Credit Card,Success,Paytm
PAY0008042,SUB000957,CUST00957,2024-06-14,2990.0,Debit Card,Success,Cashfree
PAY0008043,SUB000958,CUST00958,2023-03-13,649.0,Net Banking,Success,PayU
PAY0008044,SUB000958,CUST00958,2023-04-12,649.0,UPI,Success,Cashfree
PAY0008045,SUB000958,CUST00958,2023-05-12,649.0,Debit Card,Failed,Paytm
PAY0008046,SUB000959,CUST00959,2024-05-22,4990.0,Wallet,Failed,Razorpay
PAY0008047,SUB000960,CUST00960,2023-03-25,2990.0,Credit Card,Success,Cashfree
PAY0008048,SUB000960,CUST00960,2024-03-24,2990.0,Wallet,Success,Razorpay
PAY0008049,SUB000961,CUST00961,2023-01-17,299.0,Credit Card,Success,Razorpay
PAY0008050,SUB000961,CUST00961,2023-02-16,299.0,Credit Card,Success,Paytm
PAY0008051,SUB000961,CUST00961,2023-03-18,299.0,UPI,Success,Cashfree
PAY0008052,SUB000961,CUST00961,2023-04-17,299.0,Debit Card,Success,Cashfree
PAY0008053,SUB000961,CUST00961,2023-05-17,299.0,Credit Card,Success,Razorpay
PAY0008054,SUB000961,CUST00961,2023-06-16,299.0,Credit Card,Success,Cashfree
PAY0008055,SUB000961,CUST00961,2023-07-16,299.0,UPI,Success,Razorpay
PAY0008056,SUB000962,CUST00962,2023-02-14,807.3000000000001,Net Banking,Failed,Cashfree
PAY0008057,SUB000962,CUST00962,2023-05-15,807.3000000000001,Net Banking,Failed,Paytm
PAY0008058,SUB000962,CUST00962,2023-08-13,807.3000000000001,Credit Card,Success,Razorpay
PAY0008059,SUB000962,CUST00962,2023-11-11,807.3000000000001,Net Banking,Failed,Cashfree
PAY0008060,SUB000962,CUST00962,2024-02-09,807.3000000000001,Debit Card,Success,Paytm
PAY0008061,SUB000962,CUST00962,2024-05-09,807.3000000000001,UPI,Success,Cashfree
PAY0008062,SUB000962,CUST00962,2024-08-07,807.3000000000001,Wallet,Success,Cashfree
PAY0008063,SUB000962,CUST00962,2024-11-05,807.3000000000001,Net Banking,Success,Razorpay
PAY0008064,SUB000963,CUST00963,2024-03-30,1490.0,Net Banking,Success,PayU
PAY0008065,SUB000964,CUST00964,2023-12-14,2990.0,Wallet,Success,PayU
PAY0008066,SUB000964,CUST00964,2024-12-13,2990.0,Debit Card,Success,PayU
PAY0008067,SUB000965,CUST00965,2023-08-28,2990.0,Credit Card,Success,Paytm
PAY0008068,SUB000965,CUST00965,2024-08-27,2990.0,Wallet,Success,PayU
PAY0008069,SUB000966,CUST00966,2022-07-05,807.3000000000001,Debit Card,Success,Cashfree
PAY0008070,SUB000966,CUST00966,2022-10-03,807.3000000000001,UPI,Success,Cashfree
PAY0008071,SUB000966,CUST00966,2023-01-01,807.3000000000001,Debit Card,Success,Cashfree
PAY0008072,SUB000966,CUST00966,2023-04-01,807.3000000000001,Net Banking,Success,Paytm
PAY0008073,SUB000966,CUST00966,2023-06-30,807.3000000000001,Credit Card,Success,Razorpay
PAY0008074,SUB000966,CUST00966,2023-09-28,807.3000000000001,Credit Card,Success,Paytm
PAY0008075,SUB000966,CUST00966,2023-12-27,807.3000000000001,UPI,Success,Paytm
PAY0008076,SUB000966,CUST00966,2024-03-26,807.3000000000001,Net Banking,Success,Razorpay
PAY0008077,SUB000966,CUST00966,2024-06-24,807.3000000000001,Debit Card,Success,Paytm
PAY0008078,SUB000966,CUST00966,2024-09-22,807.3000000000001,Debit Card,Success,Razorpay
PAY0008079,SUB000966,CUST00966,2024-12-21,807.3000000000001,Net Banking,Success,Razorpay
PAY0008080,SUB000967,CUST00967,2022-01-30,6490.0,Wallet,Success,Razorpay
PAY0008081,SUB000967,CUST00967,2023-01-30,6490.0,Net Banking,Success,Razorpay
PAY0008082,SUB000967,CUST00967,2024-01-30,6490.0,Net Banking,Success,PayU
PAY0008083,SUB000968,CUST00968,2024-06-27,1347.3000000000002,Net Banking,Success,PayU
PAY0008084,SUB000968,CUST00968,2024-09-25,1347.3000000000002,Debit Card,Success,Paytm
PAY0008085,SUB000968,CUST00968,2024-12-24,1347.3000000000002,Wallet,Success,Paytm
PAY0008086,SUB000969,CUST00969,2022-09-25,299.0,Wallet,Success,Razorpay
PAY0008087,SUB000969,CUST00969,2022-10-25,299.0,Net Banking,Success,Cashfree
PAY0008088,SUB000969,CUST00969,2022-11-24,299.0,Credit Card,Success,Cashfree
PAY0008089,SUB000969,CUST00969,2022-12-24,299.0,Debit Card,Success,Cashfree
PAY0008090,SUB000969,CUST00969,2023-01-23,299.0,UPI,Success,Cashfree
PAY0008091,SUB000969,CUST00969,2023-02-22,299.0,Debit Card,Success,Cashfree
PAY0008092,SUB000969,CUST00969,2023-03-24,299.0,Credit Card,Success,PayU
PAY0008093,SUB000969,CUST00969,2023-04-23,299.0,Debit Card,Success,Cashfree
PAY0008094,SUB000969,CUST00969,2023-05-23,299.0,Debit Card,Success,PayU
PAY0008095,SUB000969,CUST00969,2023-06-22,299.0,Wallet,Success,PayU
PAY0008096,SUB000969,CUST00969,2023-07-22,299.0,UPI,Success,Paytm
PAY0008097,SUB000969,CUST00969,2023-08-21,299.0,Wallet,Failed,Razorpay
PAY0008098,SUB000969,CUST00969,2023-09-20,299.0,UPI,Success,Razorpay
PAY0008099,SUB000969,CUST00969,2023-10-20,299.0,Wallet,Success,Cashfree
PAY0008100,SUB000969,CUST00969,2023-11-19,299.0,Wallet,Success,Cashfree
PAY0008101,SUB000969,CUST00969,2023-12-19,299.0,Wallet,Success,PayU
PAY0008102,SUB000969,CUST00969,2024-01-18,299.0,UPI,Success,Razorpay
PAY0008103,SUB000969,CUST00969,2024-02-17,299.0,Credit Card,Success,Razorpay
PAY0008104,SUB000969,CUST00969,2024-03-18,299.0,UPI,Success,Paytm
PAY0008105,SUB000969,CUST00969,2024-04-17,299.0,Debit Card,Success,PayU
PAY0008106,SUB000969,CUST00969,2024-05-17,299.0,Credit Card,Success,Paytm
PAY0008107,SUB000969,CUST00969,2024-06-16,299.0,Debit Card,Success,Paytm
PAY0008108,SUB000969,CUST00969,2024-07-16,299.0,Net Banking,Success,Razorpay
PAY0008109,SUB000969,CUST00969,2024-08-15,299.0,Wallet,Success,Cashfree
PAY0008110,SUB000969,CUST00969,2024-09-14,299.0,Net Banking,Success,Paytm
PAY0008111,SUB000969,CUST00969,2024-10-14,299.0,Debit Card,Success,Cashfree
PAY0008112,SUB000969,CUST00969,2024-11-13,299.0,Credit Card,Success,Paytm
PAY0008113,SUB000969,CUST00969,2024-12-13,299.0,Wallet,Success,Razorpay
PAY0008114,SUB000970,CUST00970,2024-02-25,2990.0,UPI,Success,PayU
PAY0008115,SUB000971,CUST00971,2023-06-16,1490.0,Net Banking,Failed,Razorpay
PAY0008116,SUB000971,CUST00971,2024-06-15,1490.0,Wallet,Success,Razorpay
PAY0008117,SUB000972,CUST00972,2023-11-09,6490.0,Net Banking,Success,Cashfree
PAY0008118,SUB000972,CUST00972,2024-11-08,6490.0,Credit Card,Success,PayU
PAY0008119,SUB000973,CUST00973,2022-06-02,299.0,Credit Card,Failed,Paytm
PAY0008120,SUB000973,CUST00973,2022-07-02,299.0,Credit Card,Success,Razorpay
PAY0008121,SUB000973,CUST00973,2022-08-01,299.0,Wallet,Success,Paytm
PAY0008122,SUB000973,CUST00973,2022-08-31,299.0,UPI,Success,Paytm
PAY0008123,SUB000973,CUST00973,2022-09-30,299.0,Wallet,Success,Razorpay
PAY0008124,SUB000973,CUST00973,2022-10-30,299.0,Debit Card,Success,Cashfree
PAY0008125,SUB000973,CUST00973,2022-11-29,299.0,Net Banking,Success,PayU
PAY0008126,SUB000973,CUST00973,2022-12-29,299.0,Wallet,Success,Paytm
PAY0008127,SUB000973,CUST00973,2023-01-28,299.0,Net Banking,Success,PayU
PAY0008128,SUB000973,CUST00973,2023-02-27,299.0,Debit Card,Success,PayU
PAY0008129,SUB000973,CUST00973,2023-03-29,299.0,Debit Card,Failed,Paytm
PAY0008130,SUB000973,CUST00973,2023-04-28,299.0,UPI,Success,Razorpay
PAY0008131,SUB000973,CUST00973,2023-05-28,299.0,UPI,Success,PayU
PAY0008132,SUB000973,CUST00973,2023-06-27,299.0,Credit Card,Success,Razorpay
PAY0008133,SUB000973,CUST00973,2023-07-27,299.0,Wallet,Success,Cashfree
PAY0008134,SUB000973,CUST00973,2023-08-26,299.0,UPI,Success,Razorpay
PAY0008135,SUB000973,CUST00973,2023-09-25,299.0,Credit Card,Success,PayU
PAY0008136,SUB000973,CUST00973,2023-10-25,299.0,Wallet,Success,Razorpay
PAY0008137,SUB000973,CUST00973,2023-11-24,299.0,UPI,Success,Razorpay
PAY0008138,SUB000973,CUST00973,2023-12-24,299.0,UPI,Success,Razorpay
PAY0008139,SUB000973,CUST00973,2024-01-23,299.0,Credit Card,Success,PayU
PAY0008140,SUB000973,CUST00973,2024-02-22,299.0,Credit Card,Failed,Cashfree
PAY0008141,SUB000973,CUST00973,2024-03-23,299.0,Credit Card,Success,Paytm
PAY0008142,SUB000973,CUST00973,2024-04-22,299.0,UPI,Success,Razorpay
PAY0008143,SUB000973,CUST00973,2024-05-22,299.0,Wallet,Success,PayU
PAY0008144,SUB000973,CUST00973,2024-06-21,299.0,Debit Card,Success,Cashfree
PAY0008145,SUB000973,CUST00973,2024-07-21,299.0,Wallet,Success,PayU
PAY0008146,SUB000973,CUST00973,2024-08-20,299.0,Net Banking,Success,Paytm
PAY0008147,SUB000973,CUST00973,2024-09-19,299.0,Wallet,Success,Cashfree
PAY0008148,SUB000973,CUST00973,2024-10-19,299.0,Debit Card,Success,Razorpay
PAY0008149,SUB000973,CUST00973,2024-11-18,299.0,Debit Card,Success,Paytm
PAY0008150,SUB000973,CUST00973,2024-12-18,299.0,Debit Card,Success,Razorpay
PAY0008151,SUB000974,CUST00974,2023-10-21,2990.0,Credit Card,Success,Paytm
PAY0008152,SUB000974,CUST00974,2024-10-20,2990.0,Net Banking,Success,Razorpay
PAY0008153,SUB000975,CUST00975,2024-06-09,2990.0,Debit Card,Success,Paytm
PAY0008154,SUB000976,CUST00976,2022-09-04,649.0,Credit Card,Success,PayU
PAY0008155,SUB000976,CUST00976,2022-10-04,649.0,Wallet,Success,Paytm
PAY0008156,SUB000976,CUST00976,2022-11-03,649.0,Debit Card,Success,Paytm
PAY0008157,SUB000976,CUST00976,2022-12-03,649.0,Credit Card,Success,PayU
PAY0008158,SUB000976,CUST00976,2023-01-02,649.0,Net Banking,Success,Paytm
PAY0008159,SUB000976,CUST00976,2023-02-01,649.0,Net Banking,Success,Paytm
PAY0008160,SUB000976,CUST00976,2023-03-03,649.0,Net Banking,Success,Paytm
PAY0008161,SUB000976,CUST00976,2023-04-02,649.0,Debit Card,Success,Razorpay
PAY0008162,SUB000976,CUST00976,2023-05-02,649.0,UPI,Success,Paytm
PAY0008163,SUB000976,CUST00976,2023-06-01,649.0,Net Banking,Success,Razorpay
PAY0008164,SUB000976,CUST00976,2023-07-01,649.0,Wallet,Success,Paytm
PAY0008165,SUB000976,CUST00976,2023-07-31,649.0,UPI,Success,Cashfree
PAY0008166,SUB000976,CUST00976,2023-08-30,649.0,Credit Card,Success,Cashfree
PAY0008167,SUB000976,CUST00976,2023-09-29,649.0,Wallet,Success,Cashfree
PAY0008168,SUB000976,CUST00976,2023-10-29,649.0,Debit Card,Success,PayU
PAY0008169,SUB000976,CUST00976,2023-11-28,649.0,Credit Card,Success,PayU
PAY0008170,SUB000976,CUST00976,2023-12-28,649.0,UPI,Success,PayU
PAY0008171,SUB000976,CUST00976,2024-01-27,649.0,Debit Card,Success,PayU
PAY0008172,SUB000976,CUST00976,2024-02-26,649.0,Wallet,Success,PayU
PAY0008173,SUB000976,CUST00976,2024-03-27,649.0,Wallet,Success,Cashfree
PAY0008174,SUB000976,CUST00976,2024-04-26,649.0,Debit Card,Failed,Paytm
PAY0008175,SUB000976,CUST00976,2024-05-26,649.0,Debit Card,Failed,Cashfree
PAY0008176,SUB000976,CUST00976,2024-06-25,649.0,Credit Card,Failed,Razorpay
PAY0008177,SUB000976,CUST00976,2024-07-25,649.0,Debit Card,Success,Cashfree
PAY0008178,SUB000976,CUST00976,2024-08-24,649.0,Net Banking,Success,Paytm
PAY0008179,SUB000976,CUST00976,2024-09-23,649.0,Net Banking,Success,PayU
PAY0008180,SUB000976,CUST00976,2024-10-23,649.0,Debit Card,Success,Cashfree
PAY0008181,SUB000976,CUST00976,2024-11-22,649.0,Wallet,Success,Cashfree
PAY0008182,SUB000976,CUST00976,2024-12-22,649.0,Debit Card,Success,Cashfree
PAY0008183,SUB000977,CUST00977,2022-08-17,299.0,UPI,Success,PayU
PAY0008184,SUB000977,CUST00977,2022-09-16,299.0,Net Banking,Success,PayU
PAY0008185,SUB000977,CUST00977,2022-10-16,299.0,Wallet,Success,PayU
PAY0008186,SUB000977,CUST00977,2022-11-15,299.0,Credit Card,Success,Cashfree
PAY0008187,SUB000977,CUST00977,2022-12-15,299.0,Wallet,Failed,PayU
PAY0008188,SUB000977,CUST00977,2023-01-14,299.0,Net Banking,Success,Razorpay
PAY0008189,SUB000977,CUST00977,2023-02-13,299.0,Net Banking,Success,Paytm
PAY0008190,SUB000977,CUST00977,2023-03-15,299.0,Net Banking,Success,PayU
PAY0008191,SUB000977,CUST00977,2023-04-14,299.0,Wallet,Success,Cashfree
PAY0008192,SUB000977,CUST00977,2023-05-14,299.0,Net Banking,Success,Cashfree
PAY0008193,SUB000977,CUST00977,2023-06-13,299.0,Debit Card,Success,Razorpay
PAY0008194,SUB000977,CUST00977,2023-07-13,299.0,Wallet,Success,Cashfree
PAY0008195,SUB000977,CUST00977,2023-08-12,299.0,Net Banking,Failed,Cashfree
PAY0008196,SUB000977,CUST00977,2023-09-11,299.0,Wallet,Success,Razorpay
PAY0008197,SUB000977,CUST00977,2023-10-11,299.0,Debit Card,Success,Cashfree
PAY0008198,SUB000977,CUST00977,2023-11-10,299.0,UPI,Success,PayU
PAY0008199,SUB000977,CUST00977,2023-12-10,299.0,Wallet,Success,Paytm
PAY0008200,SUB000977,CUST00977,2024-01-09,299.0,Wallet,Success,Razorpay
PAY0008201,SUB000977,CUST00977,2024-02-08,299.0,Credit Card,Success,Cashfree
PAY0008202,SUB000977,CUST00977,2024-03-09,299.0,Debit Card,Success,Paytm
PAY0008203,SUB000977,CUST00977,2024-04-08,299.0,Wallet,Success,Cashfree
PAY0008204,SUB000977,CUST00977,2024-05-08,299.0,Net Banking,Success,Razorpay
PAY0008205,SUB000977,CUST00977,2024-06-07,299.0,Credit Card,Success,Razorpay
PAY0008206,SUB000977,CUST00977,2024-07-07,299.0,UPI,Success,Razorpay
PAY0008207,SUB000977,CUST00977,2024-08-06,299.0,UPI,Success,Paytm
PAY0008208,SUB000977,CUST00977,2024-09-05,299.0,Wallet,Success,Cashfree
PAY0008209,SUB000977,CUST00977,2024-10-05,299.0,Credit Card,Success,Paytm
PAY0008210,SUB000977,CUST00977,2024-11-04,299.0,Wallet,Success,PayU
PAY0008211,SUB000977,CUST00977,2024-12-04,299.0,Net Banking,Success,Paytm
PAY0008212,SUB000978,CUST00978,2022-03-22,2990.0,Net Banking,Success,PayU
PAY0008213,SUB000978,CUST00978,2023-03-22,2990.0,Debit Card,Success,Razorpay
PAY0008214,SUB000978,CUST00978,2024-03-21,2990.0,Wallet,Success,Razorpay
PAY0008215,SUB000979,CUST00979,2022-04-01,807.3000000000001,Net Banking,Success,Cashfree
PAY0008216,SUB000979,CUST00979,2022-06-30,807.3000000000001,UPI,Success,Cashfree
PAY0008217,SUB000979,CUST00979,2022-09-28,807.3000000000001,UPI,Success,PayU
PAY0008218,SUB000979,CUST00979,2022-12-27,807.3000000000001,Wallet,Success,Cashfree
PAY0008219,SUB000979,CUST00979,2023-03-27,807.3000000000001,Credit Card,Success,PayU
PAY0008220,SUB000979,CUST00979,2023-06-25,807.3000000000001,Debit Card,Success,Paytm
PAY0008221,SUB000979,CUST00979,2023-09-23,807.3000000000001,Debit Card,Success,Cashfree
PAY0008222,SUB000979,CUST00979,2023-12-22,807.3000000000001,Net Banking,Success,Cashfree
PAY0008223,SUB000979,CUST00979,2024-03-21,807.3000000000001,Credit Card,Failed,Paytm
PAY0008224,SUB000979,CUST00979,2024-06-19,807.3000000000001,UPI,Success,Cashfree
PAY0008225,SUB000979,CUST00979,2024-09-17,807.3000000000001,Credit Card,Success,PayU
PAY0008226,SUB000979,CUST00979,2024-12-16,807.3000000000001,Net Banking,Success,PayU
PAY0008227,SUB000980,CUST00980,2023-05-25,807.3000000000001,UPI,Success,PayU
PAY0008228,SUB000980,CUST00980,2023-08-23,807.3000000000001,Credit Card,Success,Cashfree
PAY0008229,SUB000980,CUST00980,2023-11-21,807.3000000000001,Net Banking,Success,PayU
PAY0008230,SUB000980,CUST00980,2024-02-19,807.3000000000001,Wallet,Success,Paytm
PAY0008231,SUB000980,CUST00980,2024-05-19,807.3000000000001,UPI,Success,PayU
PAY0008232,SUB000980,CUST00980,2024-08-17,807.3000000000001,Credit Card,Success,Cashfree
PAY0008233,SUB000981,CUST00981,2023-02-27,402.3,Debit Card,Success,Cashfree
PAY0008234,SUB000981,CUST00981,2023-05-28,402.3,Credit Card,Success,Paytm
PAY0008235,SUB000981,CUST00981,2023-08-26,402.3,Wallet,Success,Cashfree
PAY0008236,SUB000981,CUST00981,2023-11-24,402.3,Debit Card,Success,Razorpay
PAY0008237,SUB000982,CUST00982,2024-04-25,2990.0,Credit Card,Success,Cashfree
PAY0008238,SUB000983,CUST00983,2024-06-30,649.0,Net Banking,Success,Paytm
PAY0008239,SUB000983,CUST00983,2024-07-30,649.0,Credit Card,Success,Paytm
PAY0008240,SUB000983,CUST00983,2024-08-29,649.0,UPI,Success,Cashfree
PAY0008241,SUB000984,CUST00984,2022-12-16,149.0,Debit Card,Success,Razorpay
PAY0008242,SUB000984,CUST00984,2023-01-15,149.0,Net Banking,Success,Paytm
PAY0008243,SUB000984,CUST00984,2023-02-14,149.0,UPI,Success,PayU
PAY0008244,SUB000984,CUST00984,2023-03-16,149.0,UPI,Success,Paytm
PAY0008245,SUB000984,CUST00984,2023-04-15,149.0,UPI,Success,Cashfree
PAY0008246,SUB000984,CUST00984,2023-05-15,149.0,Debit Card,Success,PayU
PAY0008247,SUB000984,CUST00984,2023-06-14,149.0,Credit Card,Success,Cashfree
PAY0008248,SUB000984,CUST00984,2023-07-14,149.0,Net Banking,Success,Cashfree
PAY0008249,SUB000984,CUST00984,2023-08-13,149.0,Credit Card,Success,Cashfree
PAY0008250,SUB000984,CUST00984,2023-09-12,149.0,Credit Card,Success,Paytm
PAY0008251,SUB000984,CUST00984,2023-10-12,149.0,UPI,Success,Razorpay
PAY0008252,SUB000984,CUST00984,2023-11-11,149.0,Debit Card,Success,Cashfree
PAY0008253,SUB000984,CUST00984,2023-12-11,149.0,Debit Card,Success,Cashfree
PAY0008254,SUB000984,CUST00984,2024-01-10,149.0,Wallet,Success,PayU
PAY0008255,SUB000984,CUST00984,2024-02-09,149.0,Wallet,Success,PayU
PAY0008256,SUB000984,CUST00984,2024-03-10,149.0,Wallet,Success,Cashfree
PAY0008257,SUB000984,CUST00984,2024-04-09,149.0,UPI,Success,Paytm
PAY0008258,SUB000984,CUST00984,2024-05-09,149.0,Wallet,Success,Cashfree
PAY0008259,SUB000984,CUST00984,2024-06-08,149.0,Net Banking,Success,Cashfree
PAY0008260,SUB000984,CUST00984,2024-07-08,149.0,Credit Card,Success,PayU
PAY0008261,SUB000984,CUST00984,2024-08-07,149.0,UPI,Success,Cashfree
PAY0008262,SUB000984,CUST00984,2024-09-06,149.0,Wallet,Success,Razorpay
PAY0008263,SUB000984,CUST00984,2024-10-06,149.0,UPI,Success,PayU
PAY0008264,SUB000984,CUST00984,2024-11-05,149.0,Credit Card,Success,Paytm
PAY0008265,SUB000984,CUST00984,2024-12-05,149.0,Wallet,Success,PayU
PAY0008266,SUB000985,CUST00985,2022-12-06,299.0,Net Banking,Success,PayU
PAY0008267,SUB000985,CUST00985,2023-01-05,299.0,Credit Card,Success,Cashfree
PAY0008268,SUB000985,CUST00985,2023-02-04,299.0,Credit Card,Failed,PayU
PAY0008269,SUB000985,CUST00985,2023-03-06,299.0,Net Banking,Success,Paytm
PAY0008270,SUB000986,CUST00986,2024-01-04,149.0,Credit Card,Success,Cashfree
PAY0008271,SUB000986,CUST00986,2024-02-03,149.0,Wallet,Success,Razorpay
PAY0008272,SUB000986,CUST00986,2024-03-04,149.0,Credit Card,Success,Razorpay
PAY0008273,SUB000986,CUST00986,2024-04-03,149.0,Credit Card,Failed,Cashfree
PAY0008274,SUB000986,CUST00986,2024-05-03,149.0,Wallet,Success,Paytm
PAY0008275,SUB000986,CUST00986,2024-06-02,149.0,UPI,Success,PayU
PAY0008276,SUB000986,CUST00986,2024-07-02,149.0,Credit Card,Failed,Cashfree
PAY0008277,SUB000986,CUST00986,2024-08-01,149.0,UPI,Success,Cashfree
PAY0008278,SUB000986,CUST00986,2024-08-31,149.0,Net Banking,Success,Paytm
PAY0008279,SUB000986,CUST00986,2024-09-30,149.0,Debit Card,Success,Razorpay
PAY0008280,SUB000986,CUST00986,2024-10-30,149.0,UPI,Success,PayU
PAY0008281,SUB000986,CUST00986,2024-11-29,149.0,Debit Card,Success,Paytm
PAY0008282,SUB000986,CUST00986,2024-12-29,149.0,Wallet,Success,Cashfree
PAY0008283,SUB000987,CUST00987,2022-04-27,499.0,Debit Card,Success,Razorpay
PAY0008284,SUB000987,CUST00987,2022-05-27,499.0,Debit Card,Success,PayU
PAY0008285,SUB000987,CUST00987,2022-06-26,499.0,Net Banking,Success,Paytm
PAY0008286,SUB000987,CUST00987,2022-07-26,499.0,Net Banking,Success,Razorpay
PAY0008287,SUB000987,CUST00987,2022-08-25,499.0,Net Banking,Failed,Razorpay
PAY0008288,SUB000987,CUST00987,2022-09-24,499.0,Net Banking,Success,Razorpay
PAY0008289,SUB000987,CUST00987,2022-10-24,499.0,Net Banking,Success,Razorpay
PAY0008290,SUB000987,CUST00987,2022-11-23,499.0,UPI,Success,Razorpay
PAY0008291,SUB000987,CUST00987,2022-12-23,499.0,UPI,Success,Razorpay
PAY0008292,SUB000987,CUST00987,2023-01-22,499.0,Net Banking,Success,Paytm
PAY0008293,SUB000987,CUST00987,2023-02-21,499.0,Net Banking,Success,Cashfree
PAY0008294,SUB000987,CUST00987,2023-03-23,499.0,UPI,Success,PayU
PAY0008295,SUB000987,CUST00987,2023-04-22,499.0,Wallet,Success,Paytm
PAY0008296,SUB000987,CUST00987,2023-05-22,499.0,Net Banking,Success,Paytm
PAY0008297,SUB000987,CUST00987,2023-06-21,499.0,Net Banking,Success,Paytm
PAY0008298,SUB000987,CUST00987,2023-07-21,499.0,UPI,Failed,PayU
PAY0008299,SUB000987,CUST00987,2023-08-20,499.0,Net Banking,Success,Paytm
PAY0008300,SUB000987,CUST00987,2023-09-19,499.0,Net Banking,Success,Razorpay
PAY0008301,SUB000987,CUST00987,2023-10-19,499.0,UPI,Success,Paytm
PAY0008302,SUB000987,CUST00987,2023-11-18,499.0,Wallet,Success,Cashfree
PAY0008303,SUB000987,CUST00987,2023-12-18,499.0,Wallet,Success,Cashfree
PAY0008304,SUB000987,CUST00987,2024-01-17,499.0,Wallet,Success,PayU
PAY0008305,SUB000987,CUST00987,2024-02-16,499.0,Credit Card,Failed,Paytm
